MONTH,VERSION,DATE,HOUR,SETTLED ENERGY SUPPLIED TO CUSTOMERS FOR ALL LOAD REPRESENTATIVES (MWh),SCHEDULED NET EXPORT ENERGY FOR ALL LOAD REPRESENTATIVES (MWh),UA2 - DEVIATION CREDIT OR DEBIT DUE TO GUARANTEES FOR COMMERCIAL SCHEDULES (€),UA2 - DEVIATION CREDIT OR DEBIT DUE TO RETURN OF GUARANTEES FOR COMMERCIAL SCHEDULES (€),UA2 - ADDITIONAL CHARGES OR CREDITS FOR GENERATION DEVIATIONS (€),UA2 - CHARGE OR CREDIT CORRESPONDING TO THE INTERCONNECTIONS NET COST (€),UA2 - LOSSES OND OTHER (€),UA3.1 - REMUNERATION FOR SYSTEM PRIMARY CONTROL (€),UA3.1 - REMUNERATION FOR SYSTEM SECONDARY CONTROL (€),UA3.1 - REMUNERATION FOR SYSTEM TERTIARY CONTROL FROM NON-SPINNING UNITS (€),UA3.1 - REMUNERATION FOR STANDING ENERGY RESERVE (€),UA3.1 - REMUNERATION FOR DESYNCHRONIZATION OF DISPATCHABLE UNITS AFTER A DISPATCH ORDER (€),UA3.1 - REMUNERATION FOR BLACK START (€),UA3.1 - ADDITIONAL COST FOR NATURAL GAS PROVISION (€),UA3.2 - REMUNERATION FOR CONTRACTED UNITS (€),UA3.2 - REMUNERATION FOR EMERGENCY RESERVE UNITS (€),UA3.2 - GENERATION REMUNERATION BALANCE FOR PRODUCTION FROM CONTRACTED UNITS (€),UA3.2 - GENERATION REMUNERATION BALANCE FOR PRODUCTION FROM EMERGENCY RESERVE UNITS (€),UA3.3 - REMUNERATION FOR EMERGENCY IMPORTS (€),UA3.3 - REMUNERATION FOR EMERGENCY EXPORTS (€),UA3.3 - IMPORT DEVIATION CHARGE OR CREDIT THAT CORRESPONDS TO EMERGENCY IMPORTS (€),UA3.3 - EXPORT DEVIATION CHARGE OR CREDIT THAT CORRESPONDS TO EMERGENCY EXPORTS (€),UA3.3 - IMPORT DEVIATION CREDIT OR DEBIT DUE TO RETURN EMERGENCY PROGRAMS (€),UA3.3 - EXPORT DEVIATION CREDIT OR DEBIT DUE TO RETURN EMERGENCY PROGRAMS (€),UA3.4 - CASC FEE (€),UA3.4 - ITC COST FOR TSO SCHEDULES WITH PERIMETER COUNTRIES (€),UA3.5 - REMUNERATION FOR PRODUCTION UNITS COST RECOVERY MECHANISM (€),UA3.6 - SPECIAL CONSUMPTION TAX FOR NATURAL GAS (€)
201701,9,1/1/2017,11,"6,183,460,934",0,0,0,"1,859,247,662","2,211,405,901","2,326,818,024","0,06","0,147605862",0,0,"1,217,388,522",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,411,112,948",0
201701,9,1/1/2017,12,"6,613,641,935",0,0,0,"3,257,573,426","1,716,860,139","-1,596,485,498","0,12","0,072743134",0,0,"1,392,667,103",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,902,242,135",0
201701,9,1/1/2017,13,"6,688,056,825",0,0,0,"5,231,363,627","2,408,663,633","7,181,560,002","0,12","0,102184186",0,0,"1,424,183,235",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,990,550,086",0
201701,9,1/1/2017,14,"6,363,365,033",0,0,0,"4,043,223,887","4,944,753,785","7,714,872,458","0,06","0,102269546",0,0,"1,289,257,405",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,612,488,984",0
201701,9,1/1/2017,15,"5,775,333,818",0,0,0,"397,533,702","1,820,909,085","1,056,423,825","0,036","0,205519631",0,0,"1,061,989,306",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,975,685,582",0
201701,9,1/1/2017,16,"5,757,633,884",0,0,0,"3,437,370,715","1,394,813,091","1,039,345,824","0,06","0,322716742",0,0,"1,055,489,825",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,957,474,088",0
201701,9,1/1/2017,17,"5,832,972,451",0,0,0,"1,744,631,998","1,422,300,787","-3,852,907,927","0,12","0,192945738",0,0,"1,083,292,685",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"303,537,748",0
201701,9,1/1/2017,18,"6,133,180,337",60,0,0,"6,963,716,296","-9,615,016,219","-7,546,777,064","0,3","0,117233951",0,0,"1,221,218,607",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,421,844,814",0
201701,9,1/1/2017,19,"6,708,489,081",80,0,0,"5,440,364,839","1,440,777,535","-5,004,809,006","0,3","0,095228571",0,0,"146,727,733",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4,111,299,399",0
201701,9,1/1/2017,20,"6,798,249,791",80,0,0,"3,292,075,235","1,287,223,347","-1,133,246,422","0,3","0,092074889",0,0,"1,506,335,972",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4,220,741,402",0
201701,9,1/1/2017,21,"6,768,257,569",65,0,0,"4,804,040,298","5,384,078,969","-1,026,143,197","0,3","0,151877998",0,0,"1,486,693,841",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4,165,704,308",0
201701,9,1/1/2017,22,"6,660,873,126",15,0,0,"1,449,364,253","1,901,248,239","-1,318,332,258","0,3","0,173413168",0,0,"1,418,999,064",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"397,602,408",0
201701,9,1/1/2017,23,"6,301,628,276",10,0,0,"7,958,284,019","407,335,626","-1,310,129,537","0,12","0,155774627",0,0,"1,268,378,251",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,553,985,761",0
201701,9,1/1/2017,24,"6,051,451,477",0,0,0,"1,319,125,535","1,536,934,875","-6,249,061,361","0,06","0,319173122",0,0,"116,596,381",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,267,021,314",0
201701,9,1/1/2017,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201701,9,2/1/2017,1,"5,532,322,061",0,0,0,"4,669,263,658","1,038,746,027","9,101,131,064","0,3","0,367040484",0,0,"4,641,357,006",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,251,613,676",0
201701,9,2/1/2017,2,"5,082,307,963",0,0,0,"799,737,553","-3,220,893,877","1,464,561,074","0,12","0,215450375",0,0,"3,916,986,019",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"105,627,584",0
201701,9,2/1/2017,3,"5,062,434,136",0,0,0,"5,302,441,341","3,737,603,832","1,339,201,693","0,12","0,215450375",0,0,"3,886,411,997",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,048,031,082",0
201701,9,2/1/2017,4,"4,859,801,239",0,0,0,"-1,633,920,866","2,662,529,436","1,378,604,434","0,036","0,215450375",0,0,"3,581,517,529",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"9,658,115,748",0
201701,9,2/1/2017,5,"4,702,385,981",0,0,0,"-3,516,681,665","2,506,552,447","1,280,712,877","0,048","0,215450375",0,0,"3,353,255,257",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"9,042,571,241",0
201701,9,2/1/2017,6,"4,739,243,888",0,0,0,"-1,277,935,243","3,628,188,556","1,239,236,131","0,036","0,215450375",0,0,"3,406,027,763",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"9,184,880,462",0
201701,9,2/1/2017,7,"503,690,993",92,0,0,"2,238,928,046","-7,956,492,707","1,095,752,682","0,12","0,234384527",0,0,"3,989,148,567",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,075,735,587",0
201701,9,2/1/2017,8,"5,478,577,602",0,0,0,"3,638,331,518","9,620,845,038","8,206,065,006","0,3","0,148340027",0,0,"4,551,616,902",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,227,413,869",0
201701,9,2/1/2017,9,"5,928,666,038",78,0,0,"1,895,333,935","3,225,326,174","3,967,487,135","0,3","0,111482585",0,0,"5,471,382,023",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,475,442,755",0
201701,9,2/1/2017,10,"6,476,226,001",90,0,0,"2,051,880,114","2,728,772,136","-719,063,041","0,12","0,132481177",0,0,"6,538,252,963",0,0,0,0,0,0,0,0,0,5157,0,0,0,45,"1,763,140,998",0
201701,9,2/1/2017,11,"6,789,915,979",90,0,0,"133,165,989","4,337,369,279","-1,614,522,961","0,3","0,104155525",0,0,"717,788,234",0,0,0,0,0,0,0,0,0,10314,0,0,0,95,"1,935,626,949",0
201701,9,2/1/2017,12,"6,897,007,455",75,0,0,"1,811,049,254","5,844,606,407","-1,799,840,486","0,3","0,104541836",0,0,"7,371,328,263",0,0,0,0,0,0,0,0,0,5152,0,0,0,45,"1,987,792,633",0
201701,9,2/1/2017,13,"6,962,651,724",75,0,0,"2,880,088,249","741,991,205","-1,970,950,941","0,12","0,092265549",0,0,"7,510,789,803",0,0,0,0,0,0,0,0,0,"10250,6",0,0,0,95,"2,025,400,593",0
201701,9,2/1/2017,14,"6,926,618,971",75,0,0,"3,812,616,972","5,481,297,282","-2,108,885,336","0,12","0,094923372",0,0,"7,434,076,256",0,0,0,0,0,0,0,0,0,10306,0,0,0,95,"2,004,713,599",0
201701,9,2/1/2017,15,"6,696,271,404",76,0,0,"4,902,522,222","4,821,210,667","-1,467,013,014","0,12","0,094923372",0,0,"6,955,026,278",0,0,0,0,0,0,0,0,0,10249,0,0,0,95,"1,875,530,366",0
201701,9,2/1/2017,16,"6,814,546,222",36,0,0,"8,892,002,651","1,050,500,684","-191,769,067","0,3","0,094923372",0,0,"7,116,729,648",0,0,0,0,0,0,0,0,0,10308,0,0,0,75,"191,913,618",0
201701,9,2/1/2017,17,"6,758,649,974",45,0,0,"2,382,354,326","2,612,856,315","-1,031,906,427","0,3","0,099759681",0,0,"7,019,626,278",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,892,950,755",0
201701,9,2/1/2017,18,"7,025,612,651",443,0,0,"1,226,976,724","-2,457,620,667","-8,369,823,487",600,"0,097285342",0,0,"8,458,823,012",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,281,052,405",0
201701,9,2/1/2017,19,"7,542,984,507",219,0,0,"1,322,676,188","5,510,785,491","-9,173,556,149",600,"0,104091828",0,0,"9,136,410,605",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,463,774,376",0
201701,9,2/1/2017,20,"7,542,314,621",112,0,0,"4,398,529,734","9,556,556,149","-2,978,589,006","0,3","0,104030041",0,0,"88,846,983",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,395,896,261",0
201701,9,2/1/2017,21,"7,431,994,628",120,0,0,"4,541,780,333","2,803,297,095","-142,471,994","0,3","0,100428024",0,0,"8,648,751,341",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,332,269,516",0
201701,9,2/1/2017,22,"7,207,638,218",20,0,0,"2,244,748,044","8,481,732,197","-1,140,984,601","0,3","0,071523522",0,0,"792,178,183",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,136,230,948",0
201701,9,2/1/2017,23,"668,972,346",55,0,0,"1,275,386,819","1,031,469,014","-1,042,545,891","0,21","0,128112655",0,0,"6,898,558,667",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,860,303,002",0
201701,9,2/1/2017,24,"6,245,254,418",60,0,0,"1,234,761,621","9,706,559,849","-1,064,909,079","0,06","0,370441446",0,0,"6,028,861,354",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,625,775,675",0
201701,9,2/1/2017,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201701,9,3/1/2017,1,"5,666,454,908",0,0,0,"1,726,405,705","103,385,385","1,348,520,617","0,12","0,252844786",0,0,"2,589,674,997",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5,413,865,775",0
201701,9,3/1/2017,2,"5,169,278,708",0,0,0,"6,697,588,196","-1,412,341,634","2,030,231,232","0,12","0,187614348",0,0,"2,155,173,737",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"450,551,569",0
201701,9,3/1/2017,3,"5,135,012,926",0,0,0,"2,640,175,059","2,044,741,745","2,403,037,286","0,12","0,187628952",0,0,"2,126,696,282",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4,445,981,918",0
201701,9,3/1/2017,4,"4,980,328,816",0,0,0,"7,368,419,671","5,525,349,351","1,474,066,325","0,06","0,155539168",0,0,"2,000,499,392",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4,182,160,002",0
201701,9,3/1/2017,5,"4,877,452,989",0,0,0,"1,018,019,419","-7,444,922,048","1,376,092,859","0,036","0,148526781",0,0,"191,870,662",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4,011,167,467",0
201701,9,3/1/2017,6,"4,920,510,023",0,0,0,"1,558,354,763","5,115,276,895","1,108,164,518","0,036","0,148526781",0,0,"1,952,731,945",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4,082,299,384",0
201701,9,3/1/2017,7,"5,276,628,968",0,0,0,"703,516,858","5,525,821,498","1,471,330,408","0,12","0,126770017",0,0,"2,245,616,053",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4,694,590,598",0
201701,9,3/1/2017,8,"5,890,592,537",467,0,0,"1,524,556,425","1,497,373,953","4,787,628,732","0,12","0,078251897",0,0,"3,259,926,212",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"681,506,481",0
201701,9,3/1/2017,9,"6,509,915,938",680,0,0,"2,893,518,057","-1,869,720,061","-4,288,061,715","0,36","0,080014509",0,0,"4,169,365,947",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8,716,301,323",0
201701,9,3/1/2017,10,"7,154,796,891",888,0,0,"1,682,356,466","-2,683,149,432","-1,913,152,891","0,36","0,085314289",0,0,"5,217,189,268",0,0,0,0,0,0,0,0,0,"12440,4",0,0,0,100,"1,090,683,675",0
201701,9,3/1/2017,11,"7,306,339,114",988,0,0,"3,205,598,677","-248,688","-1,178,670,469","0,36","0,08740466",0,0,"5,548,632,541",0,0,0,0,0,0,0,0,0,"12434,4",0,0,0,100,"1,159,973,813",0
201701,9,3/1/2017,12,"7,315,841,712",1017,0,0,"2,601,454,832",0,"-1,042,657,213",600,"0,122620119",0,0,"5,600,265,979",0,0,0,0,0,0,0,0,0,"11519,6",0,0,0,100,"1,170,768,083",0
201701,9,3/1/2017,13,"732,354,652",1102,0,0,"1,356,776,714","-206,32","-6,400,189,639",600,"0,152566014",0,0,"572,556,766",0,0,0,0,0,0,0,0,0,10316,0,0,0,100,"1,196,963,126",0
201701,9,3/1/2017,14,"7,256,312,646",1076,0,0,"1,086,710,346","-515,8","-9,432,009,532","0,12","0,135513878",0,0,"5,599,554,861",0,0,0,0,0,0,0,0,0,10316,0,0,0,100,"1,170,619,419",0
201701,9,3/1/2017,15,"6,992,238,083",999,0,0,"1,259,939,357","9,211,693,547","-1,559,747,626","0,12","0,16112657",0,0,"5,150,513,491",0,0,0,0,0,0,0,0,0,10314,0,0,0,100,"1,076,744,717",0
201701,9,3/1/2017,16,"7,103,279,992",903,0,0,"4,555,295,477","-5,231,334,458","-1,912,661,922","0,12","0,151981375",0,0,"5,169,921,365",0,0,0,0,0,0,0,0,0,"12257,6",0,0,0,95,"1,080,802,045",0
201701,9,3/1/2017,17,"7,069,209,392",513,0,0,"3,214,389,924","1,547,681,074","-1,852,155,644",600,"0,140790296",0,0,"4,636,752,739",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"9,693,400,518",0
201701,9,3/1/2017,18,"7,417,745,797",373,0,0,"2,231,161,839","-9,071,922,318","-3,593,661,987",600,"0,113583353",0,0,"4,895,312,913",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,023,393,556",0
201701,9,3/1/2017,19,"8,028,223,597",201,0,0,"377,020,709","5,542,645,377","-6,667,336,884","0,3","0,055844276",0,0,"5,461,854,353",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"114,183,233",0
201701,9,3/1/2017,20,"8,036,102,923",143,0,0,"3,592,644,262","4,289,228,572","-7,213,046,827","0,36","0,059171317",0,0,"5,395,525,334",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,127,965,863",0
201701,9,3/1/2017,21,"783,870,426",319,0,0,"5,142,269,085","2,131,858,728","-7,417,921,513",600,"0,059140423",0,0,"5,367,330,066",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,122,071,479",0
201701,9,3/1/2017,22,"7,405,288,474",402,0,0,"3,242,257,236","-145,500,832","-1,502,189,371","0,36","0,096026392",0,0,"4,916,124,159",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,027,744,267",0
201701,9,3/1/2017,23,"6,814,061,662",470,0,0,"1,875,688,417","7,115,267,543","-157,531,313","0,12","0,104518904",0,0,"4,279,269,287",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8,946,060,628",0
201701,9,3/1/2017,24,"6,334,379,684",392,0,0,"9,256,434,917","7,419,309,875","-1,630,040,916","0,12","0,267487757",0,0,"36,490,948",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"7,628,644,315",0
201701,9,3/1/2017,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201701,9,4/1/2017,1,"5,722,052,956",400,0,0,"7,924,829,605","1,417,598,879","-8,508,024,076","0,12","0,256730593",0,0,"6,324,335,607",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"7,504,450,203",0
201701,9,4/1/2017,2,"5,171,176,714",0,0,0,"6,458,236,797","4,449,575,763","1,498,623,681","0,12","0,265772256",0,0,"4,512,315,965",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5,354,309,538",0
201701,9,4/1/2017,3,"5,112,615,901",0,0,0,"-5,941,553,752","7,289,051,606","1,196,680,797","0,06","0,265947215",0,0,"4,410,695,505",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5,233,726,803",0
201701,9,4/1/2017,4,"4,942,945,318",0,0,0,"204,864,742","2,059,416,864","1,493,184,317","0,048","0,266005652",0,0,"4,122,800,845",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4,892,111,292",0
201701,9,4/1/2017,5,"4,808,439,008",0,0,0,"3,054,464,363","1,315,949,432","1,440,404,816","0,036","0,264673649",0,0,"3,901,476,252",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4,629,487,755",0
201701,9,4/1/2017,6,"4,865,438,253",0,0,0,"4,414,481,044","453,847,416","187,010,285","0,048","0,265378246",0,0,"3,994,520,689",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"473,989,419",0
201701,9,4/1/2017,7,"5,212,770,338",33,0,0,"7,493,341,569","2,661,267,809","1,689,929,691","0,36","0,278677678",0,0,"4,643,434,144",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5,509,894,235",0
201701,9,4/1/2017,8,"58,199,416",157,0,0,"4,875,616,626","126,407,801","437,309,213","0,3","0,151545023",0,0,"6,028,076,694",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"7,152,909,678",0
201701,9,4/1/2017,9,"6,492,022,715",581,0,0,"208,966,861","1,570,297,455","-3,345,444,158","0,3","0,136541214",0,0,"844,171,819",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,001,693,422",0
201701,9,4/1/2017,10,"7,110,969,144",672,0,0,"1,869,269,075","-5,015,306,017","-8,704,648,403","0,3","0,110764236",0,0,"1,022,142,301",0,0,0,0,0,0,0,0,0,6423,0,0,0,50,"1,212,873,015",0
201701,9,4/1/2017,11,"7,345,926,273",506,0,0,"2,776,447,889","248,818,652","-1,380,259,802","0,3","0,109514236",0,0,"1,040,334,906",0,0,0,0,0,0,0,0,0,6429,0,0,0,50,"1,234,460,342",0
201701,9,4/1/2017,12,"7,416,945,766",392,0,0,"2,029,383,037","1,328,221,492","-1,361,869,616","0,3","0,096601159",0,0,"102,897,674",0,0,0,0,0,0,0,0,0,6429,0,0,0,50,"1,220,982,754",0
201701,9,4/1/2017,13,"7,425,886,296",358,0,0,"154,074,596","1,999,629,145","-1,005,093,857","0,3","0,105143507",0,0,"1,022,383,215",0,0,0,0,0,0,0,0,0,6412,0,0,0,50,"1,213,158,884",0
201701,9,4/1/2017,14,"7,298,951,929",407,0,0,"1,646,762,522","1,599,399,718","-2,023,818,873","0,3","0,112251014",0,0,"1,002,012,952",0,0,0,0,0,0,0,0,0,6409,0,0,0,50,"1,188,987,551",0
201701,9,4/1/2017,15,"6,973,453,817",559,0,0,"5,246,210,617","2,650,112,433","-184,374,331","0,3","0,115504624",0,0,"9,574,006,091",0,0,0,0,0,0,0,0,0,6410,0,0,0,50,"113,605,059",0
201701,9,4/1/2017,16,"7,088,171,971",542,0,0,"3,613,703,772","1,802,261,603","-2,166,101,365","0,3","0,185654936",0,0,"9,824,023,596",0,0,0,0,0,0,0,0,0,6410,0,0,0,50,"1,165,717,641",0
201701,9,4/1/2017,17,"7,103,411,033",296,0,0,"373,297,927","193,866,356","-1,503,311,116","0,3","0,176285468",0,0,"9,238,789,029",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,096,273,767",0
201701,9,4/1/2017,18,"7,322,859,825",517,0,0,"7,006,856,865","4,722,983,918","-1,039,945,279","0,3","0,124796438",0,0,"1,037,139,893",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,230,669,143",0
201701,9,4/1/2017,19,"7,808,915,992",531,0,0,"3,500,507,966","9,802,658,287","-1,528,113,475","0,3","0,109804324",0,0,"1,173,664,845",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,392,669,512",0
201701,9,4/1/2017,20,"7,791,802,475",571,0,0,"4,022,249,517","3,315,290,212","-1,294,551,872","0,3","0,147945658",0,0,"118,011,525",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,400,323,556",0
201701,9,4/1/2017,21,"7,636,907,136",587,0,0,"6,025,549,048","7,987,541,267","-1,540,244,397","0,3","0,159599046",0,0,"1,141,240,406",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,354,194,706",0
201701,9,4/1/2017,22,"7,279,400,162",460,0,0,"4,868,561,411","1,078,068,035","-1,046,356,357","0,3","0,18591001",0,0,"1,010,730,448",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,199,331,722",0
201701,9,4/1/2017,23,"669,821,461",563,0,0,"916,325,388","2,025,561,093","-6,878,615,776","0,12","0,145207199",0,0,"8,896,911,897",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,055,706,661",0
201701,9,4/1/2017,24,"6,230,184,906",179,0,0,"5,211,380,265","2,932,925,782","3,907,782,115","0,06","0,358918005",0,0,"6,931,485,941",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8,224,894,173",0
201701,9,4/1/2017,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
