MONTH,VERSION,DATE,HOUR,SETTLED ENERGY SUPPLIED TO CUSTOMERS FOR ALL LOAD REPRESENTATIVES (MWh),SCHEDULED NET EXPORT ENERGY FOR ALL LOAD REPRESENTATIVES (MWh),UA2 - DEVIATION CREDIT OR DEBIT DUE TO GUARANTEES FOR COMMERCIAL SCHEDULES (€),UA2 - DEVIATION CREDIT OR DEBIT DUE TO RETURN OF GUARANTEES FOR COMMERCIAL SCHEDULES (€),UA2 - ADDITIONAL CHARGES OR CREDITS FOR GENERATION DEVIATIONS (€),UA2 - CHARGE OR CREDIT CORRESPONDING TO THE INTERCONNECTIONS NET COST (€),UA2 - LOSSES OND OTHER (€),UA3.1 - REMUNERATION FOR SYSTEM PRIMARY CONTROL (€),UA3.1 - REMUNERATION FOR SYSTEM SECONDARY CONTROL (€),UA3.1 - REMUNERATION FOR SYSTEM TERTIARY CONTROL FROM NON-SPINNING UNITS (€),UA3.1 - REMUNERATION FOR STANDING ENERGY RESERVE (€),UA3.1 - REMUNERATION FOR DESYNCHRONIZATION OF DISPATCHABLE UNITS AFTER A DISPATCH ORDER (€),UA3.1 - REMUNERATION FOR BLACK START (€),UA3.1 - ADDITIONAL COST FOR NATURAL GAS PROVISION (€),UA3.2 - REMUNERATION FOR CONTRACTED UNITS (€),UA3.2 - REMUNERATION FOR EMERGENCY RESERVE UNITS (€),UA3.2 - GENERATION REMUNERATION BALANCE FOR PRODUCTION FROM CONTRACTED UNITS (€),UA3.2 - GENERATION REMUNERATION BALANCE FOR PRODUCTION FROM EMERGENCY RESERVE UNITS (€),UA3.3 - REMUNERATION FOR EMERGENCY IMPORTS (€),UA3.3 - REMUNERATION FOR EMERGENCY EXPORTS (€),UA3.3 - IMPORT DEVIATION CHARGE OR CREDIT THAT CORRESPONDS TO EMERGENCY IMPORTS (€),UA3.3 - EXPORT DEVIATION CHARGE OR CREDIT THAT CORRESPONDS TO EMERGENCY EXPORTS (€),UA3.3 - IMPORT DEVIATION CREDIT OR DEBIT DUE TO RETURN EMERGENCY PROGRAMS (€),UA3.3 - EXPORT DEVIATION CREDIT OR DEBIT DUE TO RETURN EMERGENCY PROGRAMS (€),UA3.4 - CASC FEE (€),UA3.4 - ITC COST FOR TSO SCHEDULES WITH PERIMETER COUNTRIES (€),UA3.5 - REMUNERATION FOR PRODUCTION UNITS COST RECOVERY MECHANISM (€),UA3.6 - SPECIAL CONSUMPTION TAX FOR NATURAL GAS (€)
201601,12,1/1/2016,11,"6,075,608,627",0,0,0,"-1,097,497,179","1,347,889,541","-8,976,249,091","0,108","0,184817978",0,0,"829,470,505",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,057,098,501","1,648,258,937"
201601,12,1/1/2016,12,"656,824,688",0,0,0,"-1,374,640,908","1,259,033,466","-9,967,738,663","0,162","0,183838418",0,0,"9,694,385,907",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,572,965,217","1,706,969,586"
201601,12,1/1/2016,13,"6,659,900,835",0,0,0,"-2,101,187,234","2,004,634,644","-9,176,633,169","0,108","0,174029203",0,0,"9,966,826,374",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,673,375,941","1,747,497,697"
201601,12,1/1/2016,14,"6,317,241,376",0,0,0,"6,325,901,705","8,527,242,429","-9,021,026,249","0,108","0,173545965",0,0,"8,967,601,683",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,305,101,447","1,618,308,818"
201601,12,1/1/2016,15,"5,682,413,142",0,0,0,"-1,672,674,362","1,768,283,371","-9,070,491,215","0,054","0,173317817",0,0,"7,255,828,008",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,674,209,727","165,394,665"
201601,12,1/1/2016,16,"587,358,431",0,0,0,"-4,188,438,949","3,870,251,432","-9,238,006,418","0,054","0,173400748",0,0,"7,752,250,211",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,857,171,214","1,772,475,892"
201601,12,1/1/2016,17,"5,757,436,048",0,0,0,"-2,709,026,271","3,465,500,416","-9,229,464,766","0,108","0,173508873",0,0,"7,448,685,069",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,745,289,172","2,196,738,062"
201601,12,1/1/2016,18,"6,090,877,906",0,0,0,"2,762,708,428","-1,629,969,161","-1,026,335,376","0,108","0,183499889",0,0,"8,336,450,108",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"307,248,407","2,597,936,266"
201601,12,1/1/2016,19,"6,674,508,129",70,0,0,"-1,297,199,696","4,716,612,152","-1,076,455,611","0,108","0,083089936",0,0,"102,216,718",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,767,301,833","2,648,985,919"
201601,12,1/1/2016,20,"6,786,394,738",70,0,0,"-1,110,549,401","1,676,988,099","-1,103,620,436","0,162","0,096889576",0,0,"1,056,362,543",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,893,332,346","2,662,073,741"
201601,12,1/1/2016,21,"6,735,725,315",0,0,0,"1,558,190,522","6,449,523,386","-106,908,066","0,108","0,098392468",0,0,"1,019,506,746",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,757,496,532","2,694,542,597"
201601,12,1/1/2016,22,"656,660,557",0,0,0,"2,614,498,133","-2,857,072,133","-106,701,002","0,108","0,214491956",0,0,"968,954,154",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,571,179,776","2,749,354,008"
201601,12,1/1/2016,23,"6,226,012,619",0,0,0,"1,658,942,385","2,226,750,451","-1,177,386,288","0,108","0,188827778",0,0,"8,710,465,414",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,210,331,242","273,024,983"
201601,12,1/1/2016,24,"5,957,644,948",0,0,0,"1,756,817,151","6,617,513,996","-1,154,213,676","0,035","0,439869592",0,0,"7,975,732,915",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,939,538,054","2,246,518,679"
201601,12,1/1/2016,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201601,12,2/1/2016,1,"548,650,493",0,0,0,"128,464,204","-1,409,730,128","1,438,606,402","0,12","0,182251235",0,0,"6,877,335,932",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,498,742,668","1,584,974,669"
201601,12,2/1/2016,2,"5,048,989,512",0,0,0,"5,579,763,714","1,082,634,311","2,397,816,141","0,12","0,181868074",0,0,"5,824,218,078",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,269,242,076","1,047,603,943"
201601,12,2/1/2016,3,"4,995,181,155",0,0,0,"3,462,431,375","2,084,407,931","2,492,705,963","0,108","0,182084324",0,0,"5,700,739,247",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,242,332,966","1,108,231,537"
201601,12,2/1/2016,4,"4,896,175,476",0,0,0,"-2,346,770,878","2,048,890,022","1,739,839,091","0,108","0,18171096",0,0,"5,476,998,719",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,193,574,336","1,082,462,698"
201601,12,2/1/2016,5,"4,717,443,883",0,0,0,"-2,642,811,817","-4,310,491,252","181,783,523","0,06","0,181468116",0,0,"5,084,428,873",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,108,023,596","9,871,770,873"
201601,12,2/1/2016,6,"4,713,111,099",0,0,0,"-3,303,425,354","42,587,736","1,710,886,128","0,06","0,181299104",0,0,"5,075,093,471",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"110,598,918","1,072,000,029"
201601,12,2/1/2016,7,"4,712,341,443",0,0,0,"-9,084,686,766","3,534,969,211","2,086,603,975","0,06","0,180936938",0,0,"5,073,436,071",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,105,627,991","109,468,622"
201601,12,2/1/2016,8,"4,873,428,109",0,0,0,"1,000,302,822","9,652,365,036","1,608,210,808","0,108","0,188924895",0,0,"542,622,526",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,182,509,536","142,886,257"
201601,12,2/1/2016,9,"5,120,535,278",0,0,0,"3,708,835,491","-5,148,835,985","3,074,670,741","0,108","0,192853321",0,0,"5,990,449,565",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,305,468,055","167,258,129"
201601,12,2/1/2016,10,"5,674,003,683",0,0,0,"4,209,258,533","-4,775,211,403","2,486,123,696","0,108","0,192506551",0,0,"7,355,427,474",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,602,930,714","2,143,416,541"
201601,12,2/1/2016,11,"6,247,059,582",22,0,0,"2,264,687,516","2,784,192,487","1,117,532,312","0,11","0,186605396",0,0,"8,979,114,007",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,956,772,421","2,274,333,129"
201601,12,2/1/2016,12,"65,062,614",22,0,0,"2,900,696,823","6,893,233,827","1,063,012,005","0,11","0,180825313",0,0,"9,736,968,443",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,121,927,764","2,141,234,519"
201601,12,2/1/2016,13,"6,648,136,209",22,0,0,"1,961,896,361","326,828,845","3,056,982,169","0,12","0,240865938",0,0,"1,016,478,264",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,215,159,125","2,106,912,882"
201601,12,2/1/2016,14,"6,597,357,632",22,0,0,"5,294,712,519","2,332,638,791","131,723,957","0,12","0,240445685",0,0,"1,001,060,632",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,181,560,269","2,098,035,298"
201601,12,2/1/2016,15,"625,006,995",22,0,0,"-6,513,929,013","3,651,661,614","114,503,098","0,12","0,181504836",0,0,"898,773,952",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,958,652,135","2,057,251,039"
201601,12,2/1/2016,16,"631,221,259",0,0,0,"3,306,915,163","3,191,815,654","1,289,975,296","0,12","0,179877381",0,0,"9,103,154,741",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,983,803,984","2,502,602,848"
201601,12,2/1/2016,17,"6,292,926,824",7,0,0,"2,086,166,117","3,055,827,234","-7,280,055,348","0,12","0,180038694",0,0,"9,067,753,402",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,976,089,151","3,156,410,828"
201601,12,2/1/2016,18,"6,615,070,426",127,0,0,"3,966,298,644","-2,347,579,764","-8,403,372,592","0,12","0,20495545",0,0,"1,038,520,946",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,263,195,616","3,341,907,009"
201601,12,2/1/2016,19,"7,120,554,285",129,0,0,"8,226,297,229","3,888,017,769","2,759,592,767","0,12","0,106304026",0,0,"1,200,746,428",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,616,725,317","3,583,406,351"
201601,12,2/1/2016,20,"7,143,850,282",181,0,0,"9,918,800,859","4,216,143,434","7,394,304,224","0,12","0,113998723",0,0,"1,225,818,568",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,671,363,749","373,259,382"
201601,12,2/1/2016,21,"7,037,375,821",30,0,0,"899,326,935","2,474,293,886","1,265,451,757","0,12","0,104594011",0,0,"114,115,612",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,486,863,204","3,736,471,483"
201601,12,2/1/2016,22,"6,772,135,323",30,0,0,"2,149,104,911","1,647,447,009","3,719,496,812","0,12","0,194122815",0,0,"1,057,107,675",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,303,700,725","3,558,896,443"
201601,12,2/1/2016,23,"6,312,565,451",0,0,0,"-126,816,607","1,554,406,505","1,227,046,645","0,108","0,181383785",0,0,"9,104,172,526",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,984,025,785","3,098,077,165"
201601,12,2/1/2016,24,"5,976,225,335",0,0,0,"-406,998,326","1,487,669,865","5,193,048,401","0,06","0,382277572",0,0,"8,159,858,344",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,778,236,222","2,321,857,595"
201601,12,2/1/2016,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201601,12,3/1/2016,1,"5,520,352,291",0,0,0,"3,810,356,641","-9,360,324,763","1,957,355,188","0,108","0,323644797",0,0,"1,140,472,698",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,740,739,219","1,795,396,533"
201601,12,3/1/2016,2,"5,049,892,363",0,0,0,"8,221,436,439","1,642,761,756","2,206,772,651","0,108","0,276628844",0,0,"9,543,672,945",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"145,668,071","1,326,662,837"
201601,12,3/1/2016,3,"4,985,710,378",0,0,0,"1,956,879,675","-4,018,647,525","2,107,598,722","0,108","0,108024145",0,0,"9,302,622,513",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,419,888,427","1,092,908,665"
201601,12,3/1/2016,4,"4,786,585,248",0,0,0,"2,145,966,888","-5,054,463,176","2,274,482,965","0,108","0,051528058",0,0,"8,574,383,445",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,308,735,016","805,723,369"
201601,12,3/1/2016,5,"4,589,686,317",0,0,0,"2,189,854,808","5,228,522,864","2,203,217,404","0,054","0,053924307",0,0,"7,883,468,097",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,203,278,441","7,502,827,642"
201601,12,3/1/2016,6,"456,175,255",0,0,0,"3,211,374,168","-118,127,234","2,586,786,438","0,054","0,053745498",0,0,"7,787,799,324",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,188,676,216","7,633,627,678"
201601,12,3/1/2016,7,"464,285,149",0,0,0,"3,180,439,958","1,290,733,187","2,786,391,724","0,054","0,053268208",0,0,"8,067,164,068",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,231,316,533","8,235,635,727"
201601,12,3/1/2016,8,"4,774,570,003",0,0,0,"2,074,785,372","2,456,903,196","2,653,391,226","0,108","0,05369301",0,0,"8,531,390,786",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,302,172,911","1,012,421,365"
201601,12,3/1/2016,9,"4,999,788,599",0,0,0,"4,415,979,128","1,508,994,415","2,842,984,722","0,108","0,056516428",0,0,"935,523,258",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,427,918,466","1,131,438,052"
201601,12,3/1/2016,10,"5,526,652,035",0,0,0,"394,617,018","703,766,426","3,108,153,784","0,108","0,21733621",0,0,"1,143,077,164",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,744,714,497","145,672,799"
201601,12,3/1/2016,11,"6,109,120,187",0,0,0,"1,923,096,009","150,603,071","2,801,909,953","0,12","0,271763589",0,0,"1,396,717,722",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"213,185,403","1,952,690,944"
201601,12,3/1/2016,12,"6,611,327,711",0,0,0,"4,415,640,523","174,169,487","2,576,871,624","0,12","0,215031924",0,0,"1,635,794,241",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,496,764,013","2,005,006,541"
201601,12,3/1/2016,13,"6,890,527,396",0,0,0,"6,441,722,184","2,102,917,441","5,846,996,258","0,12","0,215103307",0,0,"1,776,872,364",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,712,095,973","1,896,621,414"
201601,12,3/1/2016,14,"6,821,191,278",0,0,0,"3,149,872,441","7,530,367,128","6,875,158,185","0,12","0,25432572",0,0,"1,741,292,628",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,657,789,507","1,902,965,664"
201601,12,3/1/2016,15,"6,429,955,999",0,0,0,"7,320,327,605","7,538,378,604","6,681,425,263","0,12","0,195941855",0,0,"1,547,274,283",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,361,653,226","1,983,892,575"
201601,12,3/1/2016,16,"6,508,427,697",0,0,0,"-2,310,764,787","1,679,789,113","5,403,279,629","0,108","0,191191396",0,0,"1,585,270,852",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"241,964,858","2,240,679,884"
201601,12,3/1/2016,17,"642,924,226",5,0,0,"6,857,191,465","1,722,212,271","4,985,323,409","0,108","0,180176209",0,0,"1,549,337,821",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"236,480,287","2,278,726,129"
201601,12,3/1/2016,18,"6,512,424,697",12,0,0,"5,742,871,868","1,910,370,294","4,317,651,732","0,108","0,185571013",0,0,"1,593,073,272",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,431,557,658","2,488,297,662"
201601,12,3/1/2016,19,"6,881,491,114",12,0,0,"3,287,367,597","7,892,447,402","2,539,183,291","0,108","0,079362548",0,0,"1,778,401,211",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"27,144,295","2,521,013,284"
201601,12,3/1/2016,20,"6,920,502,118",0,0,0,"5,424,237,403","-355,580,043","1,509,282,097","0,108","0,080999926",0,0,"1,792,365,257",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,735,743,261","2,601,045,518"
201601,12,3/1/2016,21,"686,893,492",0,0,0,"4,832,348,089","6,554,133,498","1,496,200,542","0,108","0,078393847",0,0,"1,765,753,633",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,695,125,105","2,661,648,964"
201601,12,3/1/2016,22,"6,624,207,538",0,0,0,"1,230,811,451","1,292,660,647","1,628,134,089","0,108","0,183062348",0,0,"1,642,173,979",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,506,501,607","2,542,426,079"
201601,12,3/1/2016,23,"6,179,366,037",0,0,0,"580,663,641","2,458,506,801","1,543,475,133","0,108","0,178882441",0,0,"1,429,022,768",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,181,162,234","2,067,580,325"
201601,12,3/1/2016,24,"582,936,498",0,0,0,"6,532,526,963","4,065,224,865","1,915,755,408","0,024","0,458462827",0,0,"1,271,726,732",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,941,076,365","1,615,389,852"
201601,12,3/1/2016,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201601,12,4/1/2016,1,"5,301,002,787",0,0,0,"1,007,940,627","-7,771,975,684","3,117,986,316","0,072","0,099201346",0,0,"9,383,379,874",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,210,475,535","1,012,610,026"
201601,12,4/1/2016,2,"4,781,525,181",0,0,0,"5,490,660,933","-4,708,504,645","3,074,865,787","0,036","0,029442774",0,0,"7,634,421,395",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,612,078,318","5,394,617,074"
201601,12,4/1/2016,3,"4,729,022,912",0,0,0,"418,906,818","-2,738,008,254","2,942,484,965","0,036","0,029442774",0,0,"7,467,686,368",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,555,030,779","5,393,986,253"
201601,12,4/1/2016,4,"4,527,048,253",0,0,0,"3,612,381,216","-2,412,955,245","2,666,434,773","0,036","0,029442774",0,0,"6,843,424,505",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,341,442,769","5,395,815,634"
201601,12,4/1/2016,5,"4,452,496,225",0,0,0,"7,988,557,109","-3,637,679,255","2,691,573,456","0,036","0,029442774",0,0,"6,619,883,604",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"226,495,939","5,395,651,621"
201601,12,4/1/2016,6,"450,105,113",0,0,0,"7,427,599,845","-2,493,750,247","2,367,161,754","0,036","0,029442774",0,0,"6,765,051,798",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,314,627,947","6,478,213,973"
201601,12,4/1/2016,7,"488,337,991",0,0,0,"377,595,447","7,241,866,559","2,520,605,619","0,036","0,054247205",0,0,"796,313,829",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,724,547,126","9,674,732,325"
201601,12,4/1/2016,8,"5,463,661,184",0,0,0,"222,556,421","1,834,935,288","816,165,079","0,049","0,215164186",0,0,"9,968,062,514",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,410,521,717","1,674,743,808"
201601,12,4/1/2016,9,"6,015,407,196",14,0,0,"2,839,213,881","9,866,620,026","2,631,532,016","0,12","0,160561893",0,0,"1,213,926,699",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4,153,388,247","2,407,057,254"
201601,12,4/1/2016,10,"6,711,234,695",71,0,0,"4,393,635,731","1,619,673,252","2,741,283,175","0,12","0,183376414",0,0,"1,535,991,675",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5,255,317,126","2,565,721,824"
201601,12,4/1/2016,11,"6,988,725,383",42,0,0,"4,279,622,853","2,223,430,211","1,856,029,732","0,12","0,292773539",0,0,"1,650,606,319",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5,647,465,281","2,500,906,784"
201601,12,4/1/2016,12,"7,154,113,199",32,0,0,"7,122,676,922","2,711,890,401","1,350,326,947","0,12","0,248067247",0,0,"1,724,373,507",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5,899,855,949","2,411,242,764"
201601,12,4/1/2016,13,"7,174,489,843",25,0,0,"6,043,676,346","1,448,750,387","2,707,882,242","0,12","0,256974315",0,0,"1,730,799,177",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5,921,841,053","2,280,248,861"
201601,12,4/1/2016,14,"7,180,561,487",32,0,0,"4,684,696,278","2,846,659,653","125,441,781","0,12","0,199058544",0,0,"1,737,089,882",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5,943,364,377","2,417,410,592"
201601,12,4/1/2016,15,"6,962,745,453",42,0,0,"4,736,857,791","3,924,359,163","1,961,691,252","0,06","0,482858447",0,0,"1,638,430,219",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5,605,805,377","2,592,233,863"
201601,12,4/1/2016,16,"7,155,763,334",30,0,0,"4,008,732,438","2,958,710,301","1,128,965,335","0,12","0,190716785",0,0,"1,724,205,604",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5,899,281,479","3,005,860,691"
201601,12,4/1/2016,17,"7,205,160,556",42,0,0,"6,140,730,962","3,751,022,286","1,891,559,352","0,12","0,20053366",0,0,"1,753,795,694",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"600,052,246","3,005,384,445"
201601,12,4/1/2016,18,"7,377,673,346",91,0,0,"1,751,804,608","277,617,956","9,538,642,434","0,12","0,217651107",0,0,"1,862,645,314",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6,372,945,879","3,226,075,214"
201601,12,4/1/2016,19,"7,652,192,069",48,0,0,"8,291,346,896","1,518,577,254","2,819,996,472","0,12","0,088155564",0,0,"1,979,914,105",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6,774,175,065","3,306,976,511"
201601,12,4/1/2016,20,"7,645,650,485",187,0,0,"3,829,996,567","8,602,239,122","3,866,691,883","0,072","0,088155564",0,0,"2,048,616,794",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"7,009,237,807","339,956,876"
