MONTH,VERSION,DATE,HOUR,SETTLED ENERGY SUPPLIED TO CUSTOMERS FOR ALL LOAD REPRESENTATIVES (MWh),SCHEDULED NET EXPORT ENERGY FOR ALL LOAD REPRESENTATIVES (MWh),UA2 - DEVIATION CREDIT OR DEBIT DUE TO GUARANTEES FOR COMMERCIAL SCHEDULES (€),UA2 - DEVIATION CREDIT OR DEBIT DUE TO RETURN OF GUARANTEES FOR COMMERCIAL SCHEDULES (€),UA2 - ADDITIONAL CHARGES OR CREDITS FOR GENERATION DEVIATIONS (€),UA2 - CHARGE OR CREDIT CORRESPONDING TO THE INTERCONNECTIONS NET COST (€),UA2 - LOSSES OND OTHER (€),UA3.1 - REMUNERATION FOR SYSTEM PRIMARY CONTROL (€),UA3.1 - REMUNERATION FOR SYSTEM SECONDARY CONTROL (€),UA3.1 - REMUNERATION FOR SYSTEM TERTIARY CONTROL FROM NON-SPINNING UNITS (€),UA3.1 - REMUNERATION FOR STANDING ENERGY RESERVE (€),UA3.1 - REMUNERATION FOR DESYNCHRONIZATION OF DISPATCHABLE UNITS AFTER A DISPATCH ORDER (€),UA3.1 - REMUNERATION FOR BLACK START (€),UA3.1 - ADDITIONAL COST FOR NATURAL GAS PROVISION (€),UA3.2 - REMUNERATION FOR CONTRACTED UNITS (€),UA3.2 - REMUNERATION FOR EMERGENCY RESERVE UNITS (€),UA3.2 - GENERATION REMUNERATION BALANCE FOR PRODUCTION FROM CONTRACTED UNITS (€),UA3.2 - GENERATION REMUNERATION BALANCE FOR PRODUCTION FROM EMERGENCY RESERVE UNITS (€),UA3.3 - REMUNERATION FOR EMERGENCY IMPORTS (€),UA3.3 - REMUNERATION FOR EMERGENCY EXPORTS (€),UA3.3 - IMPORT DEVIATION CHARGE OR CREDIT THAT CORRESPONDS TO EMERGENCY IMPORTS (€),UA3.3 - EXPORT DEVIATION CHARGE OR CREDIT THAT CORRESPONDS TO EMERGENCY EXPORTS (€),UA3.3 - IMPORT DEVIATION CREDIT OR DEBIT DUE TO RETURN EMERGENCY PROGRAMS (€),UA3.3 - EXPORT DEVIATION CREDIT OR DEBIT DUE TO RETURN EMERGENCY PROGRAMS (€),UA3.4 - CASC FEE (€),UA3.4 - ITC COST FOR TSO SCHEDULES WITH PERIMETER COUNTRIES (€),UA3.5 - REMUNERATION FOR PRODUCTION UNITS COST RECOVERY MECHANISM (€),UA3.6 - SPECIAL CONSUMPTION TAX FOR NATURAL GAS (€)
201301,14,1/1/2013,21,"6,074,457,531",38,0,0,"-1,974,798,637","1,556,210,881","1,008,148,258","0,07","0,312965731",0,0,"3,018,259,198",0,0,0,0,0,0,0,0,0,0,0,0,"1,416,794,355",0,"1,448,083,156","1,515,815,132"
201301,14,1/1/2013,22,"593,403,582",38,0,0,"5,523,144,969","1,227,593,291","1,938,851,575","0,07","0,315013234",0,0,"2,881,174,957",0,0,0,0,0,0,0,0,0,0,0,0,"1,416,794,355",0,"1,382,313,662","152,179,023"
201301,14,1/1/2013,23,"5,641,681,713",38,0,0,"-8,741,938,985","8,419,487,519","1,619,753,511","0,07","0,316383484",0,0,"2,605,990,456",0,0,0,0,0,0,0,0,0,0,0,0,"1,416,794,355",0,"1,250,287,214","1,470,091,454"
201301,14,1/1/2013,24,"5,424,018,645",38,0,0,"-1,911,102,721","1,081,855,545","1,195,680,714","0,07","0,210049602",0,0,"2,410,078,453",0,0,0,0,0,0,0,0,0,0,0,0,"1,416,794,355",0,"1,156,293,672","1,523,561,594"
201301,14,1/1/2013,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201301,14,2/1/2013,1,"4,947,545,501",62,0,0,"2,832,781,202","-1,525,240,869","1,216,602,492","0,07","0,280412565",0,0,"1,569,021,015",0,0,0,0,0,0,0,0,0,0,0,0,"1,416,794,355",0,"5,604,371,985","1,655,335,813"
201301,14,2/1/2013,2,"4,508,213,966",3,0,0,"-2,450,334,111","3,559,409,822","1,203,388,604","0,07","0,255218324",0,0,"1,272,386,233",0,0,0,0,0,0,0,0,0,0,0,0,"1,416,794,355",0,"4,544,824,888","1,260,111,104"
201301,14,2/1/2013,3,"4,524,493,503",3,0,0,"151,518,753","4,316,239,895","9,663,647,073","0,07","0,255441419",0,0,"1,281,586,077",0,0,0,0,0,0,0,0,0,0,0,0,"1,416,794,355",0,"4,577,685,728","1,315,781,091"
201301,14,2/1/2013,4,"4,302,916,669",3,0,0,"-2,752,491,467","456,628,781","1,364,808,278","0,07","0,255407874",0,0,"1,159,213,288",0,0,0,0,0,0,0,0,0,0,0,0,"1,416,794,355",0,"414,058,347","1,204,887,202"
201301,14,2/1/2013,5,"4,181,144,145",3,0,0,"-1,117,950,813","2,480,846,701","1,587,638,164","0,07","0,255388475",0,0,"1,094,574,647",0,0,0,0,0,0,0,0,0,0,0,0,"1,416,794,355",0,"390,970,129","1,264,330,676"
201301,14,2/1/2013,6,"4,211,905,704",3,0,0,"-9,241,788,978","762,114,232","1,566,153,829","0,07","0,255306835",0,0,"1,110,728,295",0,0,0,0,0,0,0,0,0,0,0,0,"1,416,794,355",0,"396,740,036","1,286,603,781"
201301,14,2/1/2013,7,"4,521,355,174",3,0,0,"-6,729,444,524","8,399,959,468","9,268,407,589","0,07","0,255239341",0,0,"1,279,809,975",0,0,0,0,0,0,0,0,0,0,0,0,"1,416,794,355",0,"4,571,341,686","142,948,565"
201301,14,2/1/2013,8,"4,889,575,858",3,0,0,"-9,614,666,739","6,088,168,177","2,286,813,819","0,056","266,989,745",0,0,"1,496,605,184",0,0,0,0,0,0,0,0,0,0,0,0,"1,416,794,355",0,"5,345,710,532","1,568,281,001"
201301,14,2/1/2013,9,"5,260,106,071",62,0,0,"-4,959,359,185","2,053,960,381","1,643,482,965","0,07","3,247,454,518",0,0,"1,770,920,891",0,0,0,0,0,0,0,0,0,0,0,0,"1,416,794,355",0,"6,325,536,327","1,690,873,881"
201301,14,2/1/2013,10,"5,716,873,876",0,0,0,"-1,077,547,686","1,633,748,149","1,669,331,262","0,07","3,417,236,511",0,0,"2,043,380,908",0,0,0,0,0,0,0,0,0,0,0,0,"1,416,794,355",0,"7,298,733,801","1,621,142,473"
201301,14,2/1/2013,11,"5,967,753,341",0,0,0,"-3,081,062,858","1,041,657,088","1,254,599,589","0,07","3,599,752,458",0,0,"2,226,659,646",0,0,0,0,0,0,0,0,0,0,0,0,"1,416,794,355",0,"7,953,385,469","1,612,369,235"
201301,14,2/1/2013,12,"6,141,481,246",0,0,0,"-1,213,677,868","2,770,230,353","1,011,407,602","0,07","35,990,371",0,0,"2,358,187,697",0,0,0,0,0,0,0,0,0,0,0,0,"1,416,794,355",0,"8,423,189,326","165,734,315"
201301,14,2/1/2013,13,"6,236,576,635",0,0,0,"-1,524,553,431","6,350,728,729","1,362,724,555","0,07","3,022,298,751",0,0,"243,178,198",0,0,0,0,0,0,0,0,0,0,0,0,"1,416,794,355",0,"8,686,060,079","1,651,422,427"
201301,14,2/1/2013,14,"6,282,632,719",0,0,0,"-7,969,010,118","1,724,450,761","1,050,666,239","0,07","3,592,870,692",0,0,"2,467,831,212",0,0,0,0,0,0,0,0,0,0,0,0,"1,416,794,355",0,"8,814,824,007","1,641,207,091"
201301,14,2/1/2013,15,"610,120,548",0,0,0,"-2,428,231,531","-3,996,880,572","1,508,332,613","0,07","3,599,659,501",0,0,"2,327,359,178",0,0,0,0,0,0,0,0,0,0,0,0,"1,416,794,355",0,"8,313,073,219","1,651,997,932"
201301,14,2/1/2013,16,"6,216,387,928",3,0,0,"-1,359,835,973","5,282,169,812","2,115,718,012","0,07","3,291,667,085",0,0,"2,418,395,922",0,0,0,0,0,0,0,0,0,0,0,0,"1,416,794,355",0,"8,638,246,543","1,998,621,498"
201301,14,2/1/2013,17,"6,201,550,537",3,0,0,"1,655,192,677","3,554,195,989","1,554,469,401","0,07","3,569,472,877",0,0,"2,406,870,709",0,0,0,0,0,0,0,0,0,0,0,0,"1,416,794,355",0,"8,597,079,738","1,738,890,494"
201301,14,2/1/2013,18,"647,957,739",26,0,0,"8,097,219,525","7,666,689,072","2,809,077,593","0,07","0,120705199",0,0,"2,646,085,082",0,0,0,0,0,0,0,0,0,0,0,0,"1,416,794,355",0,"9,451,527,395","1,763,596,195"
201301,14,2/1/2013,19,"7,036,260,427",26,0,0,"844,489,307","1,580,574,446","44,442,264","0,07","3,414,040,548",0,0,"3,118,312,002",0,0,0,0,0,0,0,0,0,0,0,0,"1,416,794,355",0,"1,113,827,046","1,801,717,969"
201301,14,2/1/2013,20,"7,060,265,575",26,0,0,"8,025,229,937","1,708,209,102","4,285,225,686","0,07","3,490,313,658",0,0,"3,139,546,778",0,0,0,0,0,0,0,0,0,0,0,0,"1,416,794,355",0,"1,121,411,877","1,941,823,603"
201301,14,2/1/2013,21,"6,941,180,232",26,0,0,"1,223,551,695","8,241,153,815","4,323,473,322","0,07","3,490,313,658",0,0,"3,034,912,678",0,0,0,0,0,0,0,0,0,0,0,0,"1,416,794,355",0,"1,084,037,717","1,993,296,941"
201301,14,2/1/2013,22,"6,649,431,892",3,0,0,"8,560,508,729","11,810,595","3,988,780,194","0,07","0,204193169",0,0,"2,766,896,939",0,0,0,0,0,0,0,0,0,0,0,0,"1,416,794,355",0,"9,883,054,176","1,849,740,864"
201301,14,2/1/2013,23,"6,163,325,125",3,0,0,"-3,591,567,952","1,035,211,307","1,797,401,308","0,07","0,332343247",0,0,"2,377,305,244",0,0,0,0,0,0,0,0,0,0,0,0,"1,416,794,355",0,"849,147,512","1,611,555,761"
201301,14,2/1/2013,24,"5,791,782,402",6,0,0,"-1,240,968,918","8,397,314,916","1,299,154,787","0,07","1,714,777,933",0,0,"210,162,842",0,0,0,0,0,0,0,0,0,0,0,0,"1,416,794,355",0,"7,506,787,562","1,616,002,725"
201301,14,2/1/2013,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201301,14,3/1/2013,1,"5,235,469,916",3,0,0,"-1,803,844,663","1,673,936,601","150,825,858","0,07","0,165557347",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,416,794,355",0,"5,420,043,774","157,850,028"
201301,14,3/1/2013,2,"4,777,356,711",3,0,0,"-5,783,795,106","4,329,096,698","1,451,033,433","0,07","0,166673909",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,416,794,355",0,"4,513,510,902","1,472,998,431"
201301,14,3/1/2013,3,"4,780,085,072",3,0,0,"-1,186,616,452","-344,942,851","144,049,222","0,07","0,166730087",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,416,794,355",0,"4,518,664,492","1,631,918,334"
201301,14,3/1/2013,4,"455,515,931",3,0,0,"1,184,118,785","6,557,740,251","1,621,701,554","0,07","0,164453325",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,416,794,355",0,"4,103,674,311","1,495,536,663"
201301,14,3/1/2013,5,"441,297,189",28,0,0,"3,182,484,724","6,060,073,258","7,916,869,092","0,07","0,15848275",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,416,794,355",0,"3,895,380,935","152,100,221"
201301,14,3/1/2013,6,"4,456,231,839",13,0,0,"5,047,468,128","-9,765,391,045","1,664,048,895","0,07","0,255355326",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,416,794,355",0,"3,945,114,877","156,636,655"
201301,14,3/1/2013,7,"4,811,741,439",3,0,0,"-4,719,498,277","8,048,525,495","140,151,661","0,07","0,311385319",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,416,794,355",0,"4,578,675,076","1,655,024,894"
201301,14,3/1/2013,8,"5,295,543,635",3,0,0,"1,800,863,744","-2,138,763,154","3,167,201,418","0,07","0,288869447",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,416,794,355",0,"554,506,851","1,967,881,744"
201301,14,3/1/2013,9,"5,795,454,679",3,0,0,"6,175,353,098","5,958,372,677","3,516,918,601","0,07","0,294198656",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,416,794,355",0,"664,076,971","2,086,068,333"
201301,14,3/1/2013,10,"6,381,211,938",0,0,0,"7,463,499,176","1,151,387,444","2,470,929,533","0,07","322,870,214",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,416,794,355",0,"8,042,669,526","20,332,336"
201301,14,3/1/2013,11,"6,585,639,424",0,0,0,"883,500,858","7,184,292,538","1,468,293,566","0,07","3,517,535,611",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,416,794,355",0,"8,566,231,028","1,947,662,851"
201301,14,3/1/2013,12,"6,666,698,665",0,0,0,"4,373,846,953","-3,097,231,948","1,475,443,447","0,07","3,599,324,051",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,416,794,355",0,"8,778,403,446","1,961,292,837"
201301,14,3/1/2013,13,"6,659,789,245",0,0,0,"4,201,744,123","5,459,749,563","1,508,255,217","0,07","3,599,998,993",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,416,794,355",0,"876,021,686","1,934,244,527"
201301,14,3/1/2013,14,"6,647,117,098",0,0,0,"2,413,942,999","3,724,260,353","1,222,352,908","0,07","3,598,556,153",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,416,794,355",0,"8,726,910,961","18,498,282"
201301,14,3/1/2013,15,"6,439,273,979",0,0,0,"1,948,629,559","1,996,506,312","2,184,829,928","0,07","3,599,154,305",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,416,794,355",0,"818,969,435","1,793,952,674"
201301,14,3/1/2013,16,"663,110,394",0,0,0,"8,193,526,403","9,671,593,206","2,072,960,614","0,07","3,599,998,993",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,416,794,355",0,"8,684,914,685","1,949,741,362"
201301,14,3/1/2013,17,"6,739,401,835",0,0,0,"7,884,618,102","1,345,400,663","272,571,681","0,07","0,349830768",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,416,794,355",0,"8,970,911,855","2,014,626,807"
201301,14,3/1/2013,18,"7,134,143,088",0,0,0,"7,113,149,015","8,004,448,535","3,338,033,854","0,07","3,577,042,962",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,416,794,355",0,"1,005,257,952","228,320,324"
201301,14,3/1/2013,19,"7,639,377,574",6,0,0,"8,156,391,179","2,113,269,688","4,199,317,211","0,07","0,391675729",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,416,794,355",0,"1,154,494,219","2,671,756,272"
201301,14,3/1/2013,20,"7,647,529,086",6,0,0,"6,044,486,654","1,890,777,198","4,023,311,477","0,07","0,395711477",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,416,794,355",0,"1,156,957,378","247,862,429"
201301,14,3/1/2013,21,"7,520,558,499",0,0,0,"7,390,346,092","1,260,235,569","4,669,982,874","0,07","3,957,304,721",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,416,794,355",0,"111710,52","2,288,687,533"
201301,14,3/1/2013,22,"6,977,955,753",0,0,0,"7,259,180,545","1,856,774,832","3,126,737,509","0,07","0,397117276",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,416,794,355",0,"9,617,236,773","2,258,216,038"
201301,14,3/1/2013,23,"6,431,779,547",0,0,0,"7,130,725,215","9,282,673,443","2,916,868,913","0,07","0,380241366",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,416,794,355",0,"8,170,642,082","1,950,402,068"
201301,14,3/1/2013,24,"5,956,656,276",3,0,0,"1,245,953,617","1,252,965,657","2,310,464,532","0,07","2,059,868,618",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,416,794,355",0,"7,015,139,485","2,009,393,225"
201301,14,3/1/2013,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201301,14,4/1/2013,1,"5,380,700,065",3,0,0,"1,547,743,914","-6,142,585,587","2,883,022,018","0,07","0,211486027",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,416,794,355",0,"4,605,032,041","1,711,895,553"
201301,14,4/1/2013,2,"4,929,269,409",3,0,0,"-3,223,043,015","1,035,342,888","1,143,092,994","0,07","0,218389588",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,416,794,355",0,"3,865,133,724","1,488,372,438"
201301,14,4/1/2013,3,"4,859,164,453",3,0,0,"-1,453,173,066","-1,032,270,754","1,269,016,308","0,07","0,243845161",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,416,794,355",0,"3,756,040,192","1,512,743,364"
201301,14,4/1/2013,4,"466,303,145",3,0,0,"-7,410,071,597","-5,939,589,512","1,321,804,698","0,07","0,258599314",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,416,794,355",0,"3,459,125,083","1,538,034,051"
201301,14,4/1/2013,5,"4,536,030,616",3,0,0,"-4,141,253,114","-2,167,922,042","1,486,948,654","0,07","0,260743878",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,416,794,355",0,"3,273,385,598","1,612,150,623"
201301,14,4/1/2013,6,"4,598,564,998",3,0,0,"-4,857,250,683","-4,772,305,257","1,508,010,853","0,07","0,258700353",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,416,794,355",0,"3,364,202,002","1,617,152,104"
201301,14,4/1/2013,7,"4,927,795,379",3,0,0,"-3,626,129,231","-841,461,504","1,404,657,048","0,07","0,28277089",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,416,794,355",0,"3,862,823,846","1,732,552,981"
201301,14,4/1/2013,8,"5,455,454,605",3,0,0,"1,831,618,775","2,932,082,216","3,341,496,236","0,07","0,294610879",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,416,794,355",0,"4,733,804,833","2,050,583,802"
201301,14,4/1/2013,9,"5,865,101,987",3,0,0,"5,922,528,014","-6,434,098,077","2,413,668,758","0,07","329,616,666",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,416,794,355",0,"5,470,994,139","2,108,280,189"
201301,14,4/1/2013,10,"6,346,456,035",0,0,0,"5,260,355,698","8,683,618,102","2,066,627,323","0,07","35,957,569",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,416,794,355",0,"6,399,315,093","2,227,616,165"
201301,14,4/1/2013,11,"6,537,495,052",0,0,0,"2,441,978,136","3,711,974,528","1,626,668,462","0,07","0,365040335",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,416,794,355",0,"6,790,373,912","2,305,612,048"
201301,14,4/1/2013,12,"6,559,071,448",0,0,0,"4,137,014,579","-1,837,938,184","165,467,937","0,07","3,814,849,965",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,416,794,355",0,"6,835,269,877","217,782,165"
201301,14,4/1/2013,13,"660,078,058",0,0,0,"3,814,425,618","2,825,038,765","1,403,166,222","0,07","0,318229194",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,416,794,355",0,"6,922,477,229","2,100,406,725"
201301,14,4/1/2013,14,"655,155,207",0,0,0,"4,910,509,652","6,513,152,802","8,149,545,443","0,07","3,732,615,732",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,416,794,355",0,"6,819,606,831","2,052,431,382"
201301,14,4/1/2013,15,"6,327,089,731",0,0,0,"5,939,797,249","-3,206,380,261","1,598,407,476","0,07","3,739,121,632",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,416,794,355",0,"6,360,319,473","2,019,566,666"
201301,14,4/1/2013,16,"6,484,993,605",0,0,0,"627,354,817","8,057,828,597","1,664,452,266","0,07","37,376,505",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,416,794,355",0,"6,681,747,308","2,166,116,582"
201301,14,4/1/2013,17,"6,563,070,717",0,0,0,"6,081,588,286","9,133,039,915","2,613,670,728","0,07","0,373181085",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,416,794,355",0,"6,843,607,769","2,297,885,243"
